SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
BSE,D,1105920,OPTIDX,0,FOCIT-Nov2026-34700-PE,45.0,FOCIT 26 NOV 34700 PUT,2026-11-26 15:30:00,34700.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1105937,OPTIDX,0,SENSEX-Oct2026-81900-CE,20.0,SENSEX 15 OCT 81900 CALL,2026-10-15 15:30:00,81900.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1105962,OPTIDX,0,SENSEX-Nov2026-81900-PE,20.0,SENSEX 26 NOV 81900 PUT,2026-11-26 15:30:00,81900.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1105987,OPTIDX,0,BANKEX-Nov2026-59200-PE,30.0,BANKEX 26 NOV 59200 PUT,2026-11-26 15:30:00,59200.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1105990,OPTIDX,0,FOCIT-Nov2026-37700-CE,45.0,FOCIT 26 NOV 37700 CALL,2026-11-26 15:30:00,37700.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106009,OPTIDX,0,FOCIT-Nov2026-40100-PE,45.0,FOCIT 26 NOV 40100 PUT,2026-11-26 15:30:00,40100.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106014,OPTIDX,0,FOCIT-Nov2026-42400-PE,45.0,FOCIT 26 NOV 42400 PUT,2026-11-26 15:30:00,42400.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106034,OPTIDX,0,SENSEX-Oct2026-79600-PE,20.0,SENSEX 15 OCT 79600 PUT,2026-10-15 15:30:00,79600.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106052,OPTIDX,0,SENSEX-Oct2026-70200-CE,20.0,SENSEX 15 OCT 70200 CALL,2026-10-15 15:30:00,70200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106078,OPTIDX,0,SENSEX50-Nov2026-24950-PE,75.0,SENSEX50 26 NOV 24950 PUT,2026-11-26 15:30:00,24950.0,PE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1106120,OPTIDX,0,BANKEX-Nov2026-69200-PE,30.0,BANKEX 26 NOV 69200 PUT,2026-11-26 15:30:00,69200.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106125,OPTIDX,0,SENSEX-Oct2026-75900-PE,20.0,SENSEX 15 OCT 75900 PUT,2026-10-15 15:30:00,75900.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106150,OPTIDX,0,SENSEX-Nov2026-79200-CE,20.0,SENSEX 26 NOV 79200 CALL,2026-11-26 15:30:00,79200.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106195,OPTIDX,0,BANKEX-Nov2026-58500-CE,30.0,BANKEX 26 NOV 58500 CALL,2026-11-26 15:30:00,58500.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106224,OPTIDX,0,SENSEX-Mar2027-78000-CE,20.0,SENSEX 25 MAR 78000 CALL,2027-03-25 15:30:00,78000.0,CE,5.0,Q,OPTIDX,,BSXOPT
BSE,D,1106229,OPTIDX,0,SENSEX50-Nov2026-25800-PE,75.0,SENSEX50 26 NOV 25800 PUT,2026-11-26 15:30:00,25800.0,PE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1106238,OPTIDX,0,BANKEX-Nov2026-63200-PE,30.0,BANKEX 26 NOV 63200 PUT,2026-11-26 15:30:00,63200.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106246,OPTIDX,0,BANKEX-Nov2026-65500-PE,30.0,BANKEX 26 NOV 65500 PUT,2026-11-26 15:30:00,65500.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106258,OPTIDX,0,SENSEX-Oct2026-80200-CE,20.0,SENSEX 15 OCT 80200 CALL,2026-10-15 15:30:00,80200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106269,OPTIDX,0,BANKEX-Nov2026-67800-PE,30.0,BANKEX 26 NOV 67800 PUT,2026-11-26 15:30:00,67800.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106272,OPTIDX,0,SENSEX-Mar2027-72000-CE,20.0,SENSEX 25 MAR 72000 CALL,2027-03-25 15:30:00,72000.0,CE,5.0,Q,OPTIDX,,BSXOPT
BSE,D,1106277,OPTIDX,0,SENSEX-Oct2026-82500-CE,20.0,SENSEX 15 OCT 82500 CALL,2026-10-15 15:30:00,82500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106292,OPTIDX,0,SENSEX-Nov2026-73200-CE,20.0,SENSEX 26 NOV 73200 CALL,2026-11-26 15:30:00,73200.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106301,OPTIDX,0,SENSEX-Nov2026-75500-CE,20.0,SENSEX 26 NOV 75500 CALL,2026-11-26 15:30:00,75500.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106312,OPTIDX,0,SENSEX-Oct2026-70100-CE,20.0,SENSEX 08 OCT 70100 CALL,2026-10-08 15:30:00,70100.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106316,OPTIDX,0,SENSEX-Nov2026-77800-CE,20.0,SENSEX 26 NOV 77800 CALL,2026-11-26 15:30:00,77800.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106361,OPTIDX,0,FOCIT-Nov2026-36000-CE,45.0,FOCIT 26 NOV 36000 CALL,2026-11-26 15:30:00,36000.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106363,OPTIDX,0,BANKEX-Nov2026-61800-PE,30.0,BANKEX 26 NOV 61800 PUT,2026-11-26 15:30:00,61800.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106378,OPTIDX,0,FOCIT-Nov2026-38300-CE,45.0,FOCIT 26 NOV 38300 CALL,2026-11-26 15:30:00,38300.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106404,OPTIDX,0,BANKEX-Nov2026-68500-CE,30.0,BANKEX 26 NOV 68500 CALL,2026-11-26 15:30:00,68500.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106410,OPTIDX,0,SENSEX-Nov2026-71800-CE,20.0,SENSEX 26 NOV 71800 CALL,2026-11-26 15:30:00,71800.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106450,OPTIDX,0,SENSEX-Nov2026-83200-CE,20.0,SENSEX 26 NOV 83200 CALL,2026-11-26 15:30:00,83200.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106475,OPTIDX,0,FOCIT-Nov2026-30000-CE,45.0,FOCIT 26 NOV 30000 CALL,2026-11-26 15:30:00,30000.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106484,OPTIDX,0,FOCIT-Nov2026-32300-CE,45.0,FOCIT 26 NOV 32300 CALL,2026-11-26 15:30:00,32300.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106496,OPTIDX,0,FOCIT-Nov2026-34600-CE,45.0,FOCIT 26 NOV 34600 CALL,2026-11-26 15:30:00,34600.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106508,OPTIDX,0,BANKEX-Nov2026-64800-CE,30.0,BANKEX 26 NOV 64800 CALL,2026-11-26 15:30:00,64800.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106532,OPTIDX,0,SENSEX50-Nov2026-25550-PE,75.0,SENSEX50 26 NOV 25550 PUT,2026-11-26 15:30:00,25550.0,PE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1106559,OPTIDX,0,SENSEX-Oct2026-74200-PE,20.0,SENSEX 15 OCT 74200 PUT,2026-10-15 15:30:00,74200.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106564,OPTIDX,0,SENSEX-Oct2026-76500-PE,20.0,SENSEX 15 OCT 76500 PUT,2026-10-15 15:30:00,76500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106588,OPTIDX,0,SENSEX-Nov2026-81800-CE,20.0,SENSEX 26 NOV 81800 CALL,2026-11-26 15:30:00,81800.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106590,OPTIDX,0,SENSEX-Mar2027-76000-PE,20.0,SENSEX 25 MAR 76000 PUT,2027-03-25 15:30:00,76000.0,PE,5.0,Q,OPTIDX,,BSXOPT
BSE,D,1106607,OPTIDX,0,FOCIT-Nov2026-30900-CE,45.0,FOCIT 26 NOV 30900 CALL,2026-11-26 15:30:00,30900.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106643,OPTIDX,0,SENSEX50-Nov2026-26250-CE,75.0,SENSEX50 26 NOV 26250 CALL,2026-11-26 15:30:00,26250.0,CE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1106649,OPTIDX,0,FOCIT-Nov2026-40000-CE,45.0,FOCIT 26 NOV 40000 CALL,2026-11-26 15:30:00,40000.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106662,OPTIDX,0,FOCIT-Nov2026-42300-CE,45.0,FOCIT 26 NOV 42300 CALL,2026-11-26 15:30:00,42300.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106663,OPTIDX,0,SENSEX-Oct2026-70500-PE,20.0,SENSEX 15 OCT 70500 PUT,2026-10-15 15:30:00,70500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106670,OPTIDX,0,SENSEX-Oct2026-72800-PE,20.0,SENSEX 15 OCT 72800 PUT,2026-10-15 15:30:00,72800.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106678,OPTIDX,0,SENSEX-Oct2026-77200-CE,20.0,SENSEX 15 OCT 77200 CALL,2026-10-15 15:30:00,77200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106686,OPTIDX,0,SENSEX-Mar2027-79000-CE,20.0,SENSEX 25 MAR 79000 CALL,2027-03-25 15:30:00,79000.0,CE,5.0,Q,OPTIDX,,BSXOPT
BSE,D,1106687,OPTIDX,0,SENSEX-Oct2026-79500-CE,20.0,SENSEX 15 OCT 79500 CALL,2026-10-15 15:30:00,79500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106746,OPTIDX,0,SENSEX-Nov2026-77200-PE,20.0,SENSEX 26 NOV 77200 PUT,2026-11-26 15:30:00,77200.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106755,OPTIDX,0,SENSEX-Nov2026-79500-PE,20.0,SENSEX 26 NOV 79500 PUT,2026-11-26 15:30:00,79500.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106769,OPTIDX,0,SENSEX50-Nov2026-24850-CE,75.0,SENSEX50 26 NOV 24850 CALL,2026-11-26 15:30:00,24850.0,CE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1106780,OPTIDX,0,FOCIT-Nov2026-40900-CE,45.0,FOCIT 26 NOV 40900 CALL,2026-11-26 15:30:00,40900.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106787,OPTIDX,0,SENSEX-Oct2026-71200-CE,20.0,SENSEX 15 OCT 71200 CALL,2026-10-15 15:30:00,71200.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106795,OPTIDX,0,BANKEX-Nov2026-58800-PE,30.0,BANKEX 26 NOV 58800 PUT,2026-11-26 15:30:00,58800.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106798,OPTIDX,0,SENSEX-Mar2027-80000-PE,20.0,SENSEX 25 MAR 80000 PUT,2027-03-25 15:30:00,80000.0,PE,5.0,Q,OPTIDX,,BSXOPT
BSE,D,1106803,OPTIDX,0,BANKEX-Nov2026-69100-CE,30.0,BANKEX 26 NOV 69100 CALL,2026-11-26 15:30:00,69100.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106807,OPTIDX,0,SENSEX-Oct2026-73500-CE,20.0,SENSEX 15 OCT 73500 CALL,2026-10-15 15:30:00,73500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106816,OPTIDX,0,SENSEX-Oct2026-75800-CE,20.0,SENSEX 15 OCT 75800 CALL,2026-10-15 15:30:00,75800.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106826,OPTIDX,0,SENSEX-Oct2026-80500-PE,20.0,SENSEX 15 OCT 80500 PUT,2026-10-15 15:30:00,80500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106829,OPTIDX,0,SENSEX-Nov2026-71200-PE,20.0,SENSEX 26 NOV 71200 PUT,2026-11-26 15:30:00,71200.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106832,OPTIDX,0,SENSEX-Oct2026-82800-PE,20.0,SENSEX 15 OCT 82800 PUT,2026-10-15 15:30:00,82800.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106847,OPTIDX,0,SENSEX-Nov2026-73500-PE,20.0,SENSEX 26 NOV 73500 PUT,2026-11-26 15:30:00,73500.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106863,OPTIDX,0,SENSEX-Nov2026-75800-PE,20.0,SENSEX 26 NOV 75800 PUT,2026-11-26 15:30:00,75800.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106899,OPTIDX,0,BANKEX-Nov2026-63100-CE,30.0,BANKEX 26 NOV 63100 CALL,2026-11-26 15:30:00,63100.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106902,OPTIDX,0,BANKEX-Nov2026-65400-CE,30.0,BANKEX 26 NOV 65400 CALL,2026-11-26 15:30:00,65400.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106922,OPTIDX,0,FOCIT-Nov2026-34000-PE,45.0,FOCIT 26 NOV 34000 PUT,2026-11-26 15:30:00,34000.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106931,OPTIDX,0,FOCIT-Nov2026-36300-PE,45.0,FOCIT 26 NOV 36300 PUT,2026-11-26 15:30:00,36300.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106940,OPTIDX,0,FOCIT-Nov2026-38600-PE,45.0,FOCIT 26 NOV 38600 PUT,2026-11-26 15:30:00,38600.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1106955,OPTIDX,0,BANKEX-Nov2026-68800-PE,30.0,BANKEX 26 NOV 68800 PUT,2026-11-26 15:30:00,68800.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1106961,OPTIDX,0,SENSEX-Oct2026-83500-CE,20.0,SENSEX 15 OCT 83500 CALL,2026-10-15 15:30:00,83500.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1106994,OPTIDX,0,SENSEX-Nov2026-78800-CE,20.0,SENSEX 26 NOV 78800 CALL,2026-11-26 15:30:00,78800.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1106999,OPTIDX,0,BANKEX-Oct2026-57700-CE,30.0,BANKEX 29 OCT 57700 CALL,2026-10-29 15:30:00,57700.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107002,OPTIDX,0,SENSEX-Nov2026-81200-PE,20.0,SENSEX 26 NOV 81200 PUT,2026-11-26 15:30:00,81200.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107010,OPTIDX,0,BANKEX-Nov2026-61700-CE,30.0,BANKEX 26 NOV 61700 CALL,2026-11-26 15:30:00,61700.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107012,OPTIDX,0,SENSEX-Nov2026-83500-PE,20.0,SENSEX 26 NOV 83500 PUT,2026-11-26 15:30:00,83500.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107034,OPTIDX,0,FOCIT-Nov2026-30300-PE,45.0,FOCIT 26 NOV 30300 PUT,2026-11-26 15:30:00,30300.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107042,OPTIDX,0,FOCIT-Nov2026-32600-PE,45.0,FOCIT 26 NOV 32600 PUT,2026-11-26 15:30:00,32600.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107054,OPTIDX,0,FOCIT-Nov2026-34900-PE,45.0,FOCIT 26 NOV 34900 PUT,2026-11-26 15:30:00,34900.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107063,OPTIDX,0,FOCIT-Nov2026-39300-CE,45.0,FOCIT 26 NOV 39300 CALL,2026-11-26 15:30:00,39300.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107167,OPTIDX,0,FOCIT-Nov2026-35600-CE,45.0,FOCIT 26 NOV 35600 CALL,2026-11-26 15:30:00,35600.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107177,OPTIDX,0,FOCIT-Nov2026-37900-CE,45.0,FOCIT 26 NOV 37900 CALL,2026-11-26 15:30:00,37900.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107185,OPTIDX,0,SENSEX50-Nov2026-24250-PE,75.0,SENSEX50 26 NOV 24250 PUT,2026-11-26 15:30:00,24250.0,PE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1107193,OPTIDX,0,FOCIT-Nov2026-40300-PE,45.0,FOCIT 26 NOV 40300 PUT,2026-11-26 15:30:00,40300.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107204,OPTIDX,0,FOCIT-Nov2026-42600-PE,45.0,FOCIT 26 NOV 42600 PUT,2026-11-26 15:30:00,42600.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107220,OPTIDX,0,SENSEX-Oct2026-75200-PE,20.0,SENSEX 15 OCT 75200 PUT,2026-10-15 15:30:00,75200.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107234,OPTIDX,0,SENSEX-Oct2026-77500-PE,20.0,SENSEX 15 OCT 77500 PUT,2026-10-15 15:30:00,77500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107243,OPTIDX,0,SENSEX-Oct2026-79800-PE,20.0,SENSEX 15 OCT 79800 PUT,2026-10-15 15:30:00,79800.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107298,OPTIDX,0,FOCIT-Nov2026-31900-CE,45.0,FOCIT 26 NOV 31900 CALL,2026-11-26 15:30:00,31900.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107324,OPTIDX,0,SENSEX50-Nov2026-25100-PE,75.0,SENSEX50 26 NOV 25100 PUT,2026-11-26 15:30:00,25100.0,PE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1107335,OPTIDX,0,BANKEX-Nov2026-67100-PE,30.0,BANKEX 26 NOV 67100 PUT,2026-11-26 15:30:00,67100.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107336,OPTIDX,0,SENSEX-Oct2026-71500-PE,20.0,SENSEX 15 OCT 71500 PUT,2026-10-15 15:30:00,71500.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107338,OPTIDX,0,BANKEX-Nov2026-69400-PE,30.0,BANKEX 26 NOV 69400 PUT,2026-11-26 15:30:00,69400.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107339,OPTIDX,0,SENSEX-Oct2026-73800-PE,20.0,SENSEX 15 OCT 73800 PUT,2026-10-15 15:30:00,73800.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107352,OPTIDX,0,SENSEX-Nov2026-77100-CE,20.0,SENSEX 26 NOV 77100 CALL,2026-11-26 15:30:00,77100.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107356,OPTIDX,0,SENSEX-Nov2026-79400-CE,20.0,SENSEX 26 NOV 79400 CALL,2026-11-26 15:30:00,79400.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107411,OPTIDX,0,BANKEX-Nov2026-58700-CE,30.0,BANKEX 26 NOV 58700 CALL,2026-11-26 15:30:00,58700.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107426,OPTIDX,0,BANKEX-Nov2026-61100-PE,30.0,BANKEX 26 NOV 61100 PUT,2026-11-26 15:30:00,61100.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107432,OPTIDX,0,BANKEX-Nov2026-63400-PE,30.0,BANKEX 26 NOV 63400 PUT,2026-11-26 15:30:00,63400.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107445,OPTIDX,0,BANKEX-Nov2026-65700-PE,30.0,BANKEX 26 NOV 65700 PUT,2026-11-26 15:30:00,65700.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107446,OPTIDX,0,SENSEX-Oct2026-80400-CE,20.0,SENSEX 15 OCT 80400 CALL,2026-10-15 15:30:00,80400.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107448,OPTIDX,0,SENSEX-Nov2026-71100-CE,20.0,SENSEX 26 NOV 71100 CALL,2026-11-26 15:30:00,71100.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107454,OPTIDX,0,SENSEX-Nov2026-73400-CE,20.0,SENSEX 26 NOV 73400 CALL,2026-11-26 15:30:00,73400.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107467,OPTIDX,0,SENSEX-Nov2026-75700-CE,20.0,SENSEX 26 NOV 75700 CALL,2026-11-26 15:30:00,75700.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107472,OPTIDX,0,SENSEX-Oct2026-70300-CE,20.0,SENSEX 08 OCT 70300 CALL,2026-10-08 15:30:00,70300.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107529,OPTIDX,0,SENSEX50-Nov2026-24400-CE,75.0,SENSEX50 26 NOV 24400 CALL,2026-11-26 15:30:00,24400.0,CE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1107539,OPTIDX,0,FOCIT-Nov2026-36200-CE,45.0,FOCIT 26 NOV 36200 CALL,2026-11-26 15:30:00,36200.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107541,OPTIDX,0,BANKEX-Nov2026-64100-CE,30.0,BANKEX 26 NOV 64100 CALL,2026-11-26 15:30:00,64100.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107548,OPTIDX,0,BANKEX-Nov2026-66400-CE,30.0,BANKEX 26 NOV 66400 CALL,2026-11-26 15:30:00,66400.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107555,OPTIDX,0,BANKEX-Nov2026-68700-CE,30.0,BANKEX 26 NOV 68700 CALL,2026-11-26 15:30:00,68700.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107578,OPTIDX,0,BANKEX-Nov2026-71100-PE,30.0,BANKEX 26 NOV 71100 PUT,2026-11-26 15:30:00,71100.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107588,OPTIDX,0,FOCIT-Nov2026-39600-PE,45.0,FOCIT 26 NOV 39600 PUT,2026-11-26 15:30:00,39600.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107592,OPTIDX,0,SENSEX-Oct2026-78100-PE,20.0,SENSEX 15 OCT 78100 PUT,2026-10-15 15:30:00,78100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107600,OPTIDX,0,SENSEX-Nov2026-81100-CE,20.0,SENSEX 26 NOV 81100 CALL,2026-11-26 15:30:00,81100.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107619,OPTIDX,0,SENSEX-Nov2026-83400-CE,20.0,SENSEX 26 NOV 83400 CALL,2026-11-26 15:30:00,83400.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107635,OPTIDX,0,FOCIT-Nov2026-30200-CE,45.0,FOCIT 26 NOV 30200 CALL,2026-11-26 15:30:00,30200.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107641,OPTIDX,0,FOCIT-Nov2026-32500-CE,45.0,FOCIT 26 NOV 32500 CALL,2026-11-26 15:30:00,32500.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107644,OPTIDX,0,BANKEX-Nov2026-60400-CE,30.0,BANKEX 26 NOV 60400 CALL,2026-11-26 15:30:00,60400.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107659,OPTIDX,0,BANKEX-Nov2026-62700-CE,30.0,BANKEX 26 NOV 62700 CALL,2026-11-26 15:30:00,62700.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107704,OPTIDX,0,SENSEX-Oct2026-72100-PE,20.0,SENSEX 15 OCT 72100 PUT,2026-10-15 15:30:00,72100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107716,OPTIDX,0,FOCIT-Nov2026-35900-PE,45.0,FOCIT 26 NOV 35900 PUT,2026-11-26 15:30:00,35900.0,PE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107722,OPTIDX,0,SENSEX-Oct2026-74400-PE,20.0,SENSEX 15 OCT 74400 PUT,2026-10-15 15:30:00,74400.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107806,OPTIDX,0,FOCIT-Nov2026-40200-CE,45.0,FOCIT 26 NOV 40200 CALL,2026-11-26 15:30:00,40200.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107811,OPTIDX,0,BANKEX-Nov2026-58100-PE,30.0,BANKEX 26 NOV 58100 PUT,2026-11-26 15:30:00,58100.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1107812,OPTIDX,0,FOCIT-Nov2026-42500-CE,45.0,FOCIT 26 NOV 42500 CALL,2026-11-26 15:30:00,42500.0,CE,5.0,M,OPTIDX,,BITOPT
BSE,D,1107814,OPTIDX,0,SENSEX-Oct2026-70700-PE,20.0,SENSEX 15 OCT 70700 PUT,2026-10-15 15:30:00,70700.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107818,OPTIDX,0,SENSEX-Oct2026-75100-CE,20.0,SENSEX 15 OCT 75100 CALL,2026-10-15 15:30:00,75100.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107820,OPTIDX,0,SENSEX-Oct2026-77400-CE,20.0,SENSEX 15 OCT 77400 CALL,2026-10-15 15:30:00,77400.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107825,OPTIDX,0,SENSEX-Oct2026-79700-CE,20.0,SENSEX 15 OCT 79700 CALL,2026-10-15 15:30:00,79700.0,CE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107829,OPTIDX,0,SENSEX-Oct2026-82100-PE,20.0,SENSEX 15 OCT 82100 PUT,2026-10-15 15:30:00,82100.0,PE,5.0,W,OPTIDX,,BSXOPT
BSE,D,1107840,OPTIDX,0,SENSEX-Nov2026-75100-PE,20.0,SENSEX 26 NOV 75100 PUT,2026-11-26 15:30:00,75100.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107846,OPTIDX,0,SENSEX-Nov2026-77400-PE,20.0,SENSEX 26 NOV 77400 PUT,2026-11-26 15:30:00,77400.0,PE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1107852,OPTIDX,0,SENSEX-Nov2026-79700-PE,20.0,SENSEX 26 NOV 79700 PUT,2026-11-26 15:30:00,79700.0,PE,5.0,M,OPTIDX,,BSXOPT
